fulfillment_id,order_id,fulfillment_status,fulfillment_date,warehouse_id,warehouse_name,picker_id,picker_name,packer_id,packer_name,shipping_method,tracking_number,carrier_name,estimated_delivery,actual_delivery,delivery_notes,quality_check_passed,temperature_controlled,hazardous_material,created_at
FUL92737,ORD39064,Delivered,2025-03-13T07:00:51,WH002,Jeddah Distribution Center,PICK6348,Kelly Harrell,PACK4441,James Shelton,Ground Transport,TRK-09140675,Aldrees Logistics,2025-10-10T01:18:34,,Control pretty focus impact amount growth. Here age dream compare pretty how. Relationship reason month agree focus at of.,True,False,False,2025-10-04T21:15:10.402336
FUL15838,ORD15822,Delivered,2025-05-02T06:53:11,WH002,Jeddah Distribution Center,PICK5406,Karen Quinn,PACK6373,Erica Martinez,Ground Transport,TRK-47844986,Saudi Post,2025-10-07T16:24:55,,"Own cold sound head agent. Require fast senior defense husband ago.
That arm once return help. Choice must radio question.",True,False,False,2025-10-04T21:15:10.403113
FUL87157,ORD26968,Delivered,2025-03-18T22:07:10,WH004,Yanbu Storage Facility,PICK4475,Paige Sullivan,PACK4232,Mr. Philip Cortez,Bulk Transport,TRK-56705510,DHL,2025-10-10T09:56:58,,"National per news which year compare call board. Hope enjoy adult nice class.
Keep pretty ten party onto.
Team style any authority yeah form. Enough benefit up piece but certainly.",True,False,True,2025-10-04T21:15:10.403740
FUL69777,ORD51437,Delivered,2025-03-24T17:20:46,WH002,Jeddah Distribution Center,PICK6577,Miguel Rodriguez,PACK8031,Kathy Morgan,Refrigerated Transport,TRK-58483283,DHL,2025-10-08T21:56:27,,Edge outside affect why bill close former. Behind trade fill. Positive blue hold dark concern.,True,True,False,2025-10-04T21:15:10.404315
FUL37036,ORD65951,Delivered,2025-06-22T20:30:23,WH005,Jazan Regional Warehouse,PICK3431,Michael Cook,PACK6311,Kevin Lee,Express Delivery,TRK-57673165,Aldrees Logistics,2025-10-10T13:15:52,,Attorney certainly chance specific her write enjoy. Hour unit challenge particularly decision. Still gun real health.,True,True,True,2025-10-04T21:15:10.404877
FUL85755,ORD11498,Delivered,2025-03-05T03:12:11,WH005,Jazan Regional Warehouse,PICK9771,Elizabeth Vega,PACK4593,Bryce Johnson,Express Delivery,TRK-77575681,FedEx,2025-10-11T19:27:16,,"Brother word some agency our form side believe. Product may attorney.
Lead this social paper idea. Bill still then your. Skill teacher generation itself still matter learn.",False,False,True,2025-10-04T21:15:10.405468
FUL78398,ORD83985,Packed,2025-03-17T23:40:53,WH003,Dammam Logistics Hub,PICK7427,James Kelly DDS,PACK8225,Dr. Patricia Francis,Bulk Transport,TRK-61662111,DHL,2025-10-10T14:43:46,,"Machine east upon national.
Really other course material traditional black choose. Lead list challenge herself.
Society brother this dark poor owner improve. Nation fill ten type.",True,False,False,2025-10-04T21:15:10.406107
FUL73598,ORD18471,Shipped,2025-03-03T11:26:52,WH003,Dammam Logistics Hub,PICK2824,Michael Pena,PACK3341,Daniel Adams,Bulk Transport,TRK-50047348,Aramex,2025-10-11T04:40:00,,"Group region prevent they serve care discover mouth. Manage response statement young against. Include fight allow each.
Wonder information section. Image seek month light politics.",True,False,True,2025-10-04T21:15:10.406728
FUL14885,ORD59456,Packed,2025-06-28T04:21:52,WH002,Jeddah Distribution Center,PICK1464,Paul Davis,PACK9156,Caleb Hernandez,Refrigerated Transport,TRK-44619853,Saudi Post,2025-10-09T11:05:49,,"Once challenge prevent network matter call cost star.
Up measure direction others standard big. Machine surface into piece.",True,False,True,2025-10-04T21:15:10.407347
FUL21466,ORD89641,Delivered,2025-06-14T14:20:03,WH001,Riyadh Central Warehouse,PICK5325,Nicholas Wagner,PACK7097,Christian Thomas,Ground Transport,TRK-09164591,DHL,2025-10-11T11:11:34,,"Heavy economy physical street second her whole box. High cost control that.
Industry here population. Middle course hot member phone.",True,True,True,2025-10-04T21:15:10.407954
FUL97688,ORD35323,Delivered,2025-02-02T17:56:54,WH005,Jazan Regional Warehouse,PICK9626,Joshua Ward,PACK7412,Ricky Davenport,Bulk Transport,TRK-30309815,Aldrees Logistics,2025-10-06T08:51:50,,"Memory alone half sing church pattern popular. Pass and drop.
Service evidence product your manage mention treat. Floor third region bar television significant already piece.",True,True,True,2025-10-04T21:15:10.408537
FUL30857,ORD29687,Delivered,2025-03-23T18:51:07,WH001,Riyadh Central Warehouse,PICK4427,Gina Allen,PACK8091,Dustin Lee,Ground Transport,TRK-13573211,Saudi Post,2025-10-06T22:41:48,,"Politics reason sure ask near. Sort few series picture teacher poor avoid return. Degree sign defense bed skin western.
Mother according painting you garden big. End on to could read study result.",True,True,False,2025-10-04T21:15:10.409120
FUL79625,ORD13451,Delivered,2025-05-17T21:10:26,WH002,Jeddah Distribution Center,PICK3321,Amanda Deleon,PACK7536,Alicia Mccormick,Bulk Transport,TRK-08110432,FedEx,2025-10-09T12:40:22,,Student behavior article newspaper no nature focus. Compare however should as each decide.,True,True,False,2025-10-04T21:15:10.409675
FUL58611,ORD19665,Delivered,2025-06-27T19:27:50,WH004,Yanbu Storage Facility,PICK3470,Mr. Richard Kidd,PACK2901,Carol Rosario,Refrigerated Transport,TRK-87530806,Saudi Post,2025-10-11T09:45:37,,Reveal recognize lot newspaper upon individual save. Opportunity eat PM she behind road election.,False,True,True,2025-10-04T21:15:10.410261
FUL95038,ORD74777,Shipped,2025-06-27T14:30:12,WH005,Jazan Regional Warehouse,PICK5996,Kaitlyn Martinez,PACK5244,Krista Bell,Bulk Transport,TRK-02942794,Aramex,2025-10-09T03:41:35,,"Right which their adult interesting.
Control business a national story. Decision practice budget growth Democrat like.
Somebody value admit. Country next professional traditional music.",True,False,True,2025-10-04T21:15:10.410880
FUL52691,ORD74510,Delivered,2025-03-27T08:41:26,WH002,Jeddah Distribution Center,PICK3887,Bailey Gross,PACK1061,Brent Lee,Ground Transport,TRK-96454459,Aramex,2025-10-08T06:29:59,,Improve short particular. Effect save peace performance market remember think arrive. Wall say hard measure.,True,True,True,2025-10-04T21:15:10.411452
FUL17102,ORD89019,Delivered,2025-03-26T06:50:59,WH003,Dammam Logistics Hub,PICK1000,Brian Arias,PACK3730,Charlene Leonard,Express Delivery,TRK-39097747,FedEx,2025-10-10T03:07:31,,"So dream term star these scientist money. Those purpose ever option us tax. Example environmental they blue. Off class miss argue.
Series institution include training choice law site.",True,False,False,2025-10-04T21:15:10.412079
FUL42763,ORD32805,Delivered,2025-03-12T07:59:32,WH005,Jazan Regional Warehouse,PICK2106,Jonathan Delgado,PACK5946,Kenneth Bowman,Bulk Transport,TRK-68726196,DHL,2025-10-09T07:56:43,,"Clearly however challenge. Coach market gun score local card bag.
Modern paper senior whose body next. Study theory Republican. Fact term site full night.",True,True,False,2025-10-04T21:15:10.412680
FUL41285,ORD48817,Delivered,2025-02-03T10:43:36,WH003,Dammam Logistics Hub,PICK3873,Melody Bowen,PACK3606,Tonya Holmes,Refrigerated Transport,TRK-37140727,FedEx,2025-10-09T22:01:21,,"Chance crime much lose consumer series adult. Able baby role. Carry attorney say audience.
Hospital often create although director. Official opportunity experience south.",True,True,True,2025-10-04T21:15:10.413279
FUL66468,ORD59854,Shipped,2025-03-24T07:59:46,WH004,Yanbu Storage Facility,PICK2021,Shelby Vargas,PACK5942,Tyler Barker MD,Express Delivery,TRK-32866157,Aldrees Logistics,2025-10-08T18:52:07,,"Say skill film it guess buy. Crime room note beyond explain knowledge notice. Run pull story which play.
Window white need try teach second. Court record close see front five value.",True,True,False,2025-10-04T21:15:10.415586
FUL77579,ORD53363,Delivered,2025-03-30T22:07:41,WH004,Yanbu Storage Facility,PICK1081,Diane Thompson,PACK5267,Jeremiah Wheeler,Bulk Transport,TRK-25667441,DHL,2025-10-09T10:28:04,,"Walk west pressure. Into push hot nature thousand.
Director amount treatment visit consider.
Hundred direction particular easy detail second administration.",False,False,True,2025-10-04T21:15:10.416314
FUL70420,ORD24863,Delivered,2025-05-09T17:19:52,WH003,Dammam Logistics Hub,PICK7978,Kyle Cross,PACK4283,Danielle Barnes,Bulk Transport,TRK-42106809,Aramex,2025-10-07T00:14:22,,Worker eight result fill community meeting remember take. Finish right network research table kitchen consider.,True,False,False,2025-10-04T21:15:10.416873
FUL23222,ORD13957,Delivered,2025-02-05T00:49:28,WH001,Riyadh Central Warehouse,PICK8664,Douglas Hernandez,PACK6840,Robert Norton,Bulk Transport,TRK-04743899,Aldrees Logistics,2025-10-08T05:52:41,,List property get research dark positive daughter early. Sea collection avoid Mrs possible into some. Find brother travel while same.,True,False,False,2025-10-04T21:15:10.417454
FUL63011,ORD17057,Shipped,2025-06-18T21:06:56,WH002,Jeddah Distribution Center,PICK2833,Robert Smith,PACK1503,Jeremiah Davis,Refrigerated Transport,TRK-85101315,Saudi Post,2025-10-10T00:29:05,,"Evidence television travel class keep. Discover most worry available.
Across sport into usually then. Poor man career nation go.",False,False,False,2025-10-04T21:15:10.418039
FUL92348,ORD65499,Delivered,2025-04-27T18:32:01,WH003,Dammam Logistics Hub,PICK9482,Sean Bennett,PACK6359,Wayne Taylor,Ground Transport,TRK-90173104,Aramex,2025-10-10T22:44:50,,"Feeling even send ability his. Culture market head reason finish ground institution. Easy heavy without fight popular situation notice. Instead mother economic.
Buy leader protect worry home.",True,False,False,2025-10-04T21:15:10.418639
FUL69782,ORD87253,Delivered,2025-02-25T15:04:24,WH002,Jeddah Distribution Center,PICK4466,Sarah Fitzgerald,PACK2521,Amy Harris,Express Delivery,TRK-55158298,FedEx,2025-10-07T01:20:19,,Throw population can man article. Style clearly population deal animal project yourself. Social dinner learn according reality there red drive. Herself teacher off.,False,True,True,2025-10-04T21:15:10.419217
FUL39778,ORD38096,Delivered,2025-03-09T11:01:12,WH005,Jazan Regional Warehouse,PICK1851,Emily King,PACK4635,Lori Wade,Express Delivery,TRK-44884903,FedEx,2025-10-09T02:30:49,,"Simply wait business put mouth.
Station art prevent carry reveal. Partner relate public operation physical future by every. Language describe among head big wonder I.",True,True,False,2025-10-04T21:15:10.419797
FUL62152,ORD36791,Picked,2025-04-24T09:04:51,WH002,Jeddah Distribution Center,PICK8744,Elizabeth Cain,PACK6669,Linda Franco,Refrigerated Transport,TRK-92867479,FedEx,2025-10-09T21:51:53,,Truth pull anything those poor compare. About alone idea opportunity. Through truth Republican those wait scientist.,False,True,True,2025-10-04T21:15:10.420483
FUL71711,ORD65663,Shipped,2025-04-30T20:11:21,WH005,Jazan Regional Warehouse,PICK4696,Miss Amanda Adams,PACK8544,Gail Johnson,Bulk Transport,TRK-96130268,Aldrees Logistics,2025-10-11T10:31:56,,Prevent need result enjoy. Young speak idea candidate image. Particularly fight space force animal opportunity.,True,True,True,2025-10-04T21:15:10.421141
FUL28138,ORD36385,Delivered,2025-06-19T03:24:49,WH005,Jazan Regional Warehouse,PICK4948,Carlos Townsend,PACK3906,Eric Morris,Ground Transport,TRK-00901253,DHL,2025-10-06T22:49:24,,"Movement last source husband. Rather material yourself degree.
Situation then smile quite executive only such. With position this note analysis yourself method.",False,True,True,2025-10-04T21:15:10.421790
FUL21957,ORD28530,Delivered,2025-04-14T17:21:00,WH001,Riyadh Central Warehouse,PICK4590,Wendy Wilson,PACK1564,Anthony Arnold,Express Delivery,TRK-07920973,DHL,2025-10-09T07:19:41,,"Discuss many special common put.
Thank protect affect television any.
Beat how at black property form with. President season reflect able say pressure. Everything town boy today.",True,False,False,2025-10-04T21:15:10.422517
FUL50582,ORD92745,Delivered,2025-02-04T08:59:51,WH004,Yanbu Storage Facility,PICK4649,Dr. Andrea Holmes,PACK8517,Joseph Miller,Bulk Transport,TRK-15681318,Aramex,2025-10-09T01:48:21,,"Word save notice politics network. Three sure son federal music.
Politics fire national read probably suffer power. Fly live difference item cultural.",True,False,False,2025-10-04T21:15:10.423128
FUL77782,ORD72655,Delivered,2025-03-13T02:23:58,WH002,Jeddah Distribution Center,PICK1948,Joshua Cervantes,PACK6008,Katrina Brown,Refrigerated Transport,TRK-25230585,FedEx,2025-10-10T07:09:00,,Level without knowledge direction development president. But military eye free attack reflect training issue. Mean organization trip two. More finally help director.,True,True,True,2025-10-04T21:15:10.423735
FUL70620,ORD80810,Delivered,2025-06-01T05:26:34,WH001,Riyadh Central Warehouse,PICK5652,David Cox,PACK8526,Jason Johnston,Ground Transport,TRK-42669418,Aldrees Logistics,2025-10-10T03:12:46,,"Relationship head thousand pass every. It yard have former list that soon. Place wind hour election every there about.
Company here find million add physical. For east to deep arm.",True,True,True,2025-10-04T21:15:10.424373
FUL77008,ORD87601,Delivered,2025-05-23T06:52:45,WH003,Dammam Logistics Hub,PICK2608,Dana Anderson,PACK2995,Courtney Brandt,Bulk Transport,TRK-87998160,Aramex,2025-10-06T15:54:13,,"Indicate reveal wrong firm new. Leader actually food let policy turn. Company increase play in travel late.
Inside enjoy nice thus.",True,False,False,2025-10-04T21:15:10.425169
FUL78171,ORD57416,Shipped,2025-04-23T15:01:39,WH001,Riyadh Central Warehouse,PICK1218,Daniel Bishop,PACK8210,Luis Allison,Bulk Transport,TRK-47777766,DHL,2025-10-07T00:13:41,,"Dark south grow generation imagine close another. Organization development heavy community land nation.
Reveal say various cup.",True,False,False,2025-10-04T21:15:10.425997
FUL64823,ORD30768,Delivered,2025-04-05T16:32:46,WH005,Jazan Regional Warehouse,PICK6063,Karen Farmer MD,PACK8865,Yvonne Barnes,Refrigerated Transport,TRK-54605121,DHL,2025-10-07T15:30:32,,"Democratic well experience ever present discussion space.
Bring size soldier foot talk. Thank charge time wind listen interview water.",True,False,False,2025-10-04T21:15:10.426807
FUL36149,ORD19546,Delivered,2025-04-07T13:54:20,WH005,Jazan Regional Warehouse,PICK9462,Cory Palmer,PACK1904,James Smith,Bulk Transport,TRK-92833449,Aramex,2025-10-07T08:50:33,,"Speak chance agency building training class. Camera doctor fight crime talk economy front. So than popular long purpose.
Finish image rest last. Too minute health. Camera gun scene investment.",True,False,True,2025-10-04T21:15:10.427619
FUL89647,ORD13033,Shipped,2025-05-18T16:31:54,WH002,Jeddah Distribution Center,PICK9485,Sierra Taylor,PACK4743,Tyler Martin,Ground Transport,TRK-54950771,DHL,2025-10-09T04:26:12,,Center hundred house especially seek Mr. Together south together anything speech hand provide. Stage sing crime nation. Their product training interest finally around.,True,False,True,2025-10-04T21:15:10.428421
FUL79008,ORD49005,Delivered,2025-04-17T13:12:24,WH002,Jeddah Distribution Center,PICK7841,Matthew Molina,PACK6845,Kelly May,Express Delivery,TRK-66138063,Aldrees Logistics,2025-10-07T12:59:42,,"Study subject else security. Build natural number paper hot early or.
Rich piece month sound.",False,False,True,2025-10-04T21:15:10.429139
FUL84849,ORD25384,Delivered,2025-04-21T19:46:31,WH004,Yanbu Storage Facility,PICK3599,Amy Rodriguez,PACK6911,Rebecca Scott,Refrigerated Transport,TRK-65725620,Saudi Post,2025-10-06T18:57:33,,Effect interview room. Ground indicate speech him discuss leave. Start smile first language audience business less. Green political leader stop difficult.,False,True,False,2025-10-04T21:15:10.429800
FUL34961,ORD82446,Delivered,2025-06-23T04:24:37,WH003,Dammam Logistics Hub,PICK4268,Maria Fuller,PACK2852,Sharon Lawson,Ground Transport,TRK-73612399,FedEx,2025-10-08T06:31:19,,"Tend ten operation purpose. Safe effort pay.
Visit listen remain structure above argue. Kitchen run hospital something. Program through language.",True,False,True,2025-10-04T21:15:10.431614
FUL45089,ORD36124,Delivered,2025-04-10T10:35:06,WH004,Yanbu Storage Facility,PICK1974,Francisco Short,PACK1941,Glenn Baker,Refrigerated Transport,TRK-91575697,DHL,2025-10-07T21:21:43,,"Drop American TV near. Common art seek. Manage debate young after edge arm bed.
Sport game peace product cultural effort. Far sing free successful recently.",True,True,False,2025-10-04T21:15:10.433172
FUL21959,ORD69305,Delivered,2025-04-24T02:20:42,WH002,Jeddah Distribution Center,PICK4963,Michelle Hicks,PACK9834,Nicholas Schmidt,Bulk Transport,TRK-66957613,Saudi Post,2025-10-06T21:48:43,,Wrong medical group career fire firm change box. See black agree management point often better.,True,True,False,2025-10-04T21:15:10.433931
FUL16217,ORD73678,Delivered,2025-05-04T13:45:22,WH005,Jazan Regional Warehouse,PICK7347,Heather Lopez,PACK1806,Ruth Bridges,Express Delivery,TRK-76247223,DHL,2025-10-06T04:29:09,,"Purpose himself kitchen discussion care later. Rule soon sea you.
Several production purpose mention. Up fight not bank.",True,True,False,2025-10-04T21:15:10.434547
FUL26519,ORD45160,Delivered,2025-06-20T09:26:10,WH005,Jazan Regional Warehouse,PICK2115,Bonnie Goodman,PACK9282,Christian Wilkerson,Bulk Transport,TRK-26790477,Aramex,2025-10-06T07:41:18,,"Increase hand responsibility decide improve approach brother security. Discussion build return space better skin all avoid.
Security during ask career entire change this they. Game result civil.",True,False,False,2025-10-04T21:15:10.435150
FUL46520,ORD39063,Delivered,2025-06-10T15:02:44,WH001,Riyadh Central Warehouse,PICK9883,Sherry Simmons,PACK6230,Susan Smith,Refrigerated Transport,TRK-97796793,Saudi Post,2025-10-10T09:59:43,,Check within south wide. Low adult heavy interest. Exactly garden black firm art pattern.,True,False,False,2025-10-04T21:15:10.435733
FUL26325,ORD72581,Delivered,2025-03-08T05:25:51,WH001,Riyadh Central Warehouse,PICK6891,Adam Molina,PACK1785,Stephanie George,Ground Transport,TRK-68355810,Saudi Post,2025-10-10T21:58:45,,Table section debate decide agreement board understand. That arm those those. Involve different with land water study. Image it exist safe.,True,False,False,2025-10-04T21:15:10.436325
FUL44621,ORD99383,Picked,2025-06-06T17:22:44,WH002,Jeddah Distribution Center,PICK2243,Jody Newman,PACK8155,Sarah Brown,Ground Transport,TRK-87506682,Saudi Post,2025-10-09T19:24:08,,"Save bit factor.
Moment hard change several to artist appear. Southern another stage recently claim nature at. Sort cell expect candidate seat. Information exist me before party mission effect bed.",True,False,False,2025-10-04T21:15:10.436937
FUL66365,ORD75167,Packed,2025-06-02T00:24:39,WH003,Dammam Logistics Hub,PICK9697,Sarah Chen,PACK1582,Stephanie Kramer,Refrigerated Transport,TRK-26151093,Aldrees Logistics,2025-10-06T10:56:06,,"Language everybody black much big forget. Something moment wind. Support you what southern floor service.
Five structure whatever rule management style. Hour then join buy attorney year fire threat.",True,False,False,2025-10-04T21:15:10.437551
FUL91062,ORD54578,Delivered,2025-06-25T00:46:09,WH005,Jazan Regional Warehouse,PICK6184,Jennifer Miller,PACK6535,Maria Evans,Refrigerated Transport,TRK-80093192,Saudi Post,2025-10-11T16:22:46,,"Arrive fact behind explain huge build ever. Foreign home into realize product lawyer. Agree against environmental customer.
Attack affect author I cold. He couple man letter produce air.",True,False,False,2025-10-04T21:15:10.438177
FUL16918,ORD58097,Delivered,2025-03-09T07:32:42,WH001,Riyadh Central Warehouse,PICK1118,Howard Ramirez,PACK6700,Tina Maxwell,Refrigerated Transport,TRK-96968828,DHL,2025-10-11T13:58:55,,"Bring he guess herself conference memory. New everyone country or add tend. Analysis second same set.
Off election tough. Next direction far audience pay line.",True,False,False,2025-10-04T21:15:10.438791
FUL88048,ORD85677,Delivered,2025-04-25T08:22:23,WH004,Yanbu Storage Facility,PICK2114,Sarah Hall,PACK8260,Joseph Donaldson,Refrigerated Transport,TRK-89442255,Aldrees Logistics,2025-10-06T02:45:57,,"Professor good science director star. Type standard ask adult. Kid party dark window need if green.
Likely interesting stage series. Politics class purpose teacher.",True,True,True,2025-10-04T21:15:10.439384
FUL65538,ORD86528,Delivered,2025-05-23T23:34:28,WH002,Jeddah Distribution Center,PICK1077,Tracy Robertson,PACK3022,Brenda Gould,Bulk Transport,TRK-25168132,Aramex,2025-10-06T18:24:36,,"Lose beat Republican. Thing finish other.
Day middle author different information low sort speak. Usually painting something capital next husband.",True,False,False,2025-10-04T21:15:10.440003
FUL38224,ORD69762,Delivered,2025-04-29T12:22:14,WH001,Riyadh Central Warehouse,PICK3175,Kendra Hart,PACK9648,Audrey Price,Ground Transport,TRK-95534305,Saudi Post,2025-10-11T06:33:03,,Network lot evidence resource. Others respond population us look. Strategy rate training certain relationship car. News deal look expert candidate style woman.,True,True,True,2025-10-04T21:15:10.440585
FUL48008,ORD33968,Delivered,2025-06-19T08:47:51,WH004,Yanbu Storage Facility,PICK4293,Holly Woods,PACK5177,Richard Hendrix,Express Delivery,TRK-95829504,Aldrees Logistics,2025-10-08T23:23:35,,"Able ability ok money according project. Difficult unit kid speech whole. Fire network hand word staff.
Your professor red off effort enough blood onto. Degree return feeling.",True,True,False,2025-10-04T21:15:10.441205
FUL63870,ORD34676,Shipped,2025-06-18T15:44:22,WH003,Dammam Logistics Hub,PICK7566,Sandra Nguyen,PACK1027,Kimberly Mccormick,Ground Transport,TRK-51527380,Saudi Post,2025-10-09T00:38:37,,Forget partner nearly onto someone then carry several. Not lose able upon mission happy particular. Generation response standard north industry.,False,False,True,2025-10-04T21:15:10.441787
FUL20155,ORD21775,Delivered,2025-04-06T11:30:13,WH001,Riyadh Central Warehouse,PICK3860,Christine Diaz,PACK2029,Sarah Garcia,Refrigerated Transport,TRK-99571782,Aramex,2025-10-10T18:07:41,,"Get member understand plant artist service. Eye amount if act.
Their consumer deep travel recent.",True,True,True,2025-10-04T21:15:10.442362
FUL13416,ORD35698,Shipped,2025-05-04T16:12:02,WH003,Dammam Logistics Hub,PICK2997,Meghan Curtis,PACK6780,Sarah Soto,Bulk Transport,TRK-57183464,FedEx,2025-10-10T16:08:41,,"Record from consider. Mind improve few truth. Address thank part inside.
After style song. Technology that training hair course four exist.",True,True,True,2025-10-04T21:15:10.443008
FUL85655,ORD62077,Delivered,2025-02-09T17:57:36,WH001,Riyadh Central Warehouse,PICK6541,James Miller,PACK9457,Melanie Johnson,Express Delivery,TRK-86223538,FedEx,2025-10-09T11:51:02,,Power cold employee too father treat why. High employee around trouble dog include. Walk work whose painting.,True,True,False,2025-10-04T21:15:10.443579
FUL58676,ORD40261,Delivered,2025-04-18T20:52:33,WH002,Jeddah Distribution Center,PICK3894,Lindsay Hunter,PACK8853,Janet Hale,Bulk Transport,TRK-85177805,Aldrees Logistics,2025-10-11T03:05:02,,"Where garden on environment such maintain. Order evening right.
Thus someone detail fly. Pass watch peace health there.
Top support develop whole human. Worker against on us development can.",False,True,False,2025-10-04T21:15:10.444218
FUL53928,ORD67611,Picked,2025-06-06T13:03:00,WH004,Yanbu Storage Facility,PICK3283,Kerri Hughes,PACK8903,Ashley Logan,Express Delivery,TRK-43376869,Aramex,2025-10-08T00:38:16,,Which off military method. Public reason money even indeed family need ok. Car wall weight deal.,False,False,False,2025-10-04T21:15:10.444809
FUL27298,ORD12655,Shipped,2025-03-23T05:16:05,WH005,Jazan Regional Warehouse,PICK3711,Carlos White,PACK4219,Joseph Flowers,Bulk Transport,TRK-59557460,Aldrees Logistics,2025-10-08T08:21:42,,Yeah challenge feeling bag woman compare physical. Especially hope southern other skill stock. Set less hold continue result seven wife.,True,True,False,2025-10-04T21:15:10.445377
FUL19335,ORD65543,Delivered,2025-04-15T11:29:18,WH005,Jazan Regional Warehouse,PICK1509,Timothy Lowe,PACK8416,Jessica Mack,Ground Transport,TRK-92656380,FedEx,2025-10-09T08:24:16,,"Some specific institution. Boy break car term. White open piece.
Whose tend hundred debate account national sound.
Professor start know. Support effort century mean throughout.",True,True,True,2025-10-04T21:15:10.445972
FUL24837,ORD64488,Delivered,2025-03-05T21:23:04,WH002,Jeddah Distribution Center,PICK2630,Erin Baird,PACK9646,David Ortiz,Ground Transport,TRK-25152302,Aramex,2025-10-10T22:31:20,,"However politics political even future. Yeah environmental church compare improve.
Similar team enter memory form thing. While similar value.",True,True,False,2025-10-04T21:15:10.446545
FUL77574,ORD17801,Delivered,2025-02-26T22:13:52,WH003,Dammam Logistics Hub,PICK6673,Kenneth Sweeney,PACK8167,Marcus Combs,Express Delivery,TRK-58705792,FedEx,2025-10-11T05:53:57,,"Hard exist on teacher budget red air accept. Fear particularly fine dog. Hand high may up old watch. Thought almost begin allow four however collection.
Whether general toward very speak send.",True,True,True,2025-10-04T21:15:10.448843
FUL88110,ORD92040,Delivered,2025-06-08T21:50:44,WH001,Riyadh Central Warehouse,PICK4330,Raven Trevino,PACK5506,Kenneth Day,Ground Transport,TRK-98020643,Saudi Post,2025-10-07T12:29:58,,"Safe remember star side strong peace goal sing. Win TV fill space.
Contain listen pay adult hold PM race on. Remember case table. Kind research skill property detail finally long.",True,False,True,2025-10-04T21:15:10.449663
FUL98066,ORD76935,Picked,2025-03-28T12:15:13,WH002,Jeddah Distribution Center,PICK9733,Christopher Smith PhD,PACK3613,Nathan Alvarez,Bulk Transport,TRK-07206014,FedEx,2025-10-11T13:57:27,,"Bag great public. Pretty doctor receive black already.
Audience machine job threat Mrs. Property approach could man.",True,False,True,2025-10-04T21:15:10.450301
FUL57868,ORD65372,Delivered,2025-03-27T18:07:52,WH002,Jeddah Distribution Center,PICK8445,Wendy Williams,PACK3106,Cassandra Taylor,Bulk Transport,TRK-56236467,Saudi Post,2025-10-10T18:56:47,,"Turn reach these heavy.
Check low either financial. No perhaps couple day because improve. House certainly positive school various performance range. Miss well democratic may officer.",False,True,False,2025-10-04T21:15:10.450928
FUL40016,ORD69521,Packed,2025-05-08T10:39:06,WH001,Riyadh Central Warehouse,PICK6453,Allison Harding,PACK7955,John David,Bulk Transport,TRK-61734583,Saudi Post,2025-10-11T01:20:13,,Value decide response listen. Generation stock where if structure benefit represent. Assume describe wall note child yet.,True,False,False,2025-10-04T21:15:10.451507
FUL19542,ORD47205,Shipped,2025-03-24T04:03:12,WH001,Riyadh Central Warehouse,PICK2767,Alyssa Clark,PACK9626,Alec Davila,Refrigerated Transport,TRK-83603859,FedEx,2025-10-08T21:41:34,,"Movie form weight consumer TV debate.
Between why blood itself. Family major director professor.",True,False,True,2025-10-04T21:15:10.452086
FUL93511,ORD72460,Packed,2025-06-01T04:26:44,WH001,Riyadh Central Warehouse,PICK1889,Cassandra Thomas,PACK6466,Justin Larson,Ground Transport,TRK-38441307,DHL,2025-10-08T23:23:19,,Assume industry standard about radio relationship. Security bag whole change. Woman lot again especially own make certain.,False,True,False,2025-10-04T21:15:10.452667
FUL59744,ORD40963,Delivered,2025-04-29T09:46:20,WH003,Dammam Logistics Hub,PICK5094,Jesse Johnson,PACK3296,Angela Jones,Ground Transport,TRK-26870661,Aramex,2025-10-09T01:35:59,,"Economy describe right forward. Much across serious.
Real space imagine couple environmental but try. Respond factor financial bank particularly name. Must clearly voice Congress foreign.",True,True,False,2025-10-04T21:15:10.453264
FUL23064,ORD78191,Shipped,2025-02-02T02:10:32,WH004,Yanbu Storage Facility,PICK4802,Catherine Best,PACK8092,Ariel Fuentes,Express Delivery,TRK-70570876,DHL,2025-10-06T14:44:39,,"Simple loss foreign quality organization environmental. Change organization baby hope. Door beyond system.
Identify nature sport yard. Effort follow eye artist impact close.",True,True,False,2025-10-04T21:15:10.453860
FUL59925,ORD73039,Delivered,2025-05-12T02:39:39,WH005,Jazan Regional Warehouse,PICK1626,Sabrina Mcneil,PACK4230,Dylan Richardson,Ground Transport,TRK-68281295,Aldrees Logistics,2025-10-07T09:31:26,,Product network radio gun name remain. Exactly which address talk seem yet Democrat protect.,True,True,True,2025-10-04T21:15:10.454441
FUL15267,ORD63413,Delivered,2025-06-14T08:13:38,WH003,Dammam Logistics Hub,PICK8326,Justin Melton,PACK6537,Cody Massey,Express Delivery,TRK-23042667,Aldrees Logistics,2025-10-11T17:26:56,,"Discuss culture much none.
Stand cost draw low technology. Little forward add economy government. Amount clear plant coach choice though.",True,True,True,2025-10-04T21:15:10.455129
FUL36569,ORD32465,Shipped,2025-06-15T14:14:52,WH003,Dammam Logistics Hub,PICK7402,Barbara Conner,PACK7759,Belinda Walker,Refrigerated Transport,TRK-12786252,Aramex,2025-10-07T17:26:27,,Whose garden whom effort friend national feeling. Child meeting mother do current significant paper value.,True,True,True,2025-10-04T21:15:10.455759
